sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,,,"Malas/Mala mit 108 Perlen",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,Default,simple,Buddhas,Shop,base,,,,"2015-03-22 18:58:17",,,,,"Die Länge der Malakette wurdegemesen als diese noch nicht zu einer Kette zusammengebunden waren. Abweichungen von ca 2cm sind möglich.",,,,0,/h/p/hpim4701_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Sandelholzmala 8mm Perlen Länge 67cm",,,"Product Info Column",,14.5000,0,"Sandelholzmala 8mm Perlen Länge 67cm",/h/p/hpim4701_7.jpg,,,,,1,5,,,"2015-04-07 14:51:55",sandelholzmala-8mm-perlen-lange-67cm,sandelholzmala-8mm-perlen-lange-67cm.html,4,10.0000,10.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"Malas/Mala mit 108 Perlen",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,Default,simple,Buddhas,Shop,base,,,,"2015-03-22 18:58:17",,,,,"Die Länge der Malakette wurdegemesen als diese noch nicht zu einer Kette zusammengebunden waren. Abweichungen von ca 2cm sind möglich.",,,,0,/h/p/hpim4701_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Sandelholzmala 10mm Perlen Länge 83cm",,,"Product Info Column",,19.5001,0,"Sandelholzmala 10mm Perlen Länge 83cm",/h/p/hpim4701_7.jpg,,,,,1,5,,,"2015-04-07 14:51:55",sandelholzmala-10mm-perlen-lange-83cm,sandelholzmala-10mm-perlen-lange-83cm.html,4,10.0000,8.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"Malas/Mala mit 108 Perlen",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,Default,simple,Buddhas,Shop,base,,,,"2015-03-22 18:58:17",,,,,"Lotossamenmala 8mm Perlen Länge 73cm",,,,0,/l/o/lotos_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Lotossamenmala 8mm Perlen Länge 73cm",,,"Product Info Column",,14.0000,0,"Lotossamenmala 8mm Perlen Länge 73cm",/l/o/lotos_7.jpg,,,,,1,5,,,"2015-04-07 14:51:55",lotossamenmala-8mm-perlen-lange-73cm,lotossamenmala-8mm-perlen-lange-73cm.html,4,10.0000,17.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"Malas/Mala mit 108 Perlen",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:54",,,,,"Dies ist der   ""Lichtmacher"". Er ist der Erste der das Dharma verkündet hat. Bei dieser Figur trägt er eine fünfzackige Krone und hält die rechte Hand in der Ermutigungsgeste und die linke Hand in der Bannungsgeste. 

Der Geschichte nach begegnete der Brahmane Sumedha in einem früheren Leben dem Buddha Dipankara. Sumedha lebte zurückgezogen im Himalaya. Als er hörte, dass der Buddha Dipankara erschienen sei, zog auch er los um die Straße für Dipankara zu reinigen. Doch bevor er seinen Abschnitt der Straße reinigen konnte, war Dipankara schon heran geschritten. Deshalb löste er seine Haarflechten, warf sich auf die Erde und breitete sein Haar über den Straßenschmutz, um Dipankara einen sauberen Weg zu geben. Dipankara, als Buddha in der Lage die Gedanken von Sumedha zu lesen, blieb stehen und erklärte der umstehenden Menschenmenge das dieserAsket in vielen Weltzeitaltern ein Buddha wird und Gautama heißt.",,,,0,/c/i/cintamani636_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Dipankara 23cm hoch",,,"Product Info Column",,459.0000,0,"Dipankara 23cm hoch",/c/i/cintamani636_8.jpg,,,,,2,5,/c/i/cintamani636_8.jpg,,"2015-04-08 10:01:46",dipankara-23cm-hoch,dipankara-23cm-hoch.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/c/i/cintamani636_8.jpg,,1,0
,,,,Buddhas/Dipankara,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/i/cintamani633_9.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/i/cintamani634.jpg,,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/i/cintamani635_9.jpg,,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/c/i/cintamani636_9.jpg,,6,0
32,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:54",,,,,"In dem Leben von Siddharta, rettet er in seiner Kindheit das Leben eines angeschossenen Schwans",,,,0,/c/i/cintamani654_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Buddha mit Schwan 18 cm hoch",,,"Product Info Column",,299.0000,0,"Buddha mit Schwan 18 cm hoch",/c/i/cintamani654_8.jpg,,,,,2,5,/c/i/cintamani656_8.jpg,,"2015-04-07 14:51:39",buddha-mit-schwan-18-cm-hoch,buddha-mit-schwan-18-cm-hoch.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"Buddhas/ Shakyamuni",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:55",,,,,"Usnisavijaya, die Weiße Tara und Amitayus sind die drei wichtigsten Gottheiten die Langlebigkeit verkörpern.<br>
Usnisavijaya gilt auch als Mutter aller Buddhas.",,,,0,/c/i/cintamani611_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Usnisavijaya Kupferstatue 15cm",,,"Product Info Column",,349.0000,0,"Usnisavijaya Kupferstatue 15cm",/c/i/cintamani611_8.jpg,,,,,2,5,/c/i/cintamani608_8.jpg,,"2015-04-07 14:51:39",usnisavijaya-kupferstatue-15cm,usnisavijaya-kupferstatue-15cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Usnisavijaya ( Nyamghel)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:55",,,,,"Vasudhara gehört zu den Beschützern eines langen Lebens und ist die Göttin der Fülle ,des Reichtums und der Fruchtbarkeit, Sie ist die Partnerin des Reichtumsgottes Jambhala.",,,,0,/c/i/cintamani374_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Vasudhara teilvergoldete Kupferstatue 29cm",,,"Product Info Column",,598.9999,0,"Vasudhara teilvergoldete Kupferstatue 29cm",/c/i/cintamani374_8.jpg,,,,,2,5,/c/i/cintamani374_8.jpg,,"2015-04-07 14:51:39",vasudhara-teilvergoldete-kupferstatue-29cm,vasudhara-teilvergoldete-kupferstatue-29cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/c/i/cintamani374_8.jpg,,1,0
,,,,"w. Bodhisattvas und Dakinis/Vasudhara",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:55",,,,,"Stehende Weiße Tara teilvergoldete Kupferstatue 12cm",,,,0,/5/_/5.11.1.1.weisse_tara_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Stehende Weiße Tara teilvergoldete Kupferstatue 12cm",,,"Product Info Column",,110.0000,0,"Stehende Weiße Tara teilvergoldete Kupferstatue 12cm",/5/_/5.11.1.1.weisse_tara_8.jpg,,,,,2,5,,,"2015-04-07 14:51:39",stehende-weisse-tara-teilvergoldete-kupferstatue-12cm,stehende-weisse-tara-teilvergoldete-kupferstatue-12cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:55",,,,,"Dies ist eine besonders fein bearbeitete Statue mit dem Mantra der Weißen Tara<br>
OM TARE TUTTATARE TURE MAMA AYUR-PUNYE PUSTIM KURU SWAHA",,,,0,/c/i/cintamani613_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara Kupferstatue mit Mantra 20cm",,,"Product Info Column",,349.0000,0,"Weiße Tara Kupferstatue mit Mantra 20cm",/c/i/cintamani613_8.jpg,,,,,1,5,/c/i/cintamani613_8.jpg,,"2015-04-07 14:51:40",weisse-tara-kupferstatue-mit-mantra-20cm,weisse-tara-kupferstatue-mit-mantra-20cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/c/i/cintamani613_8.jpg,,1,0
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:55",,,,,"schön gearbeitete Kupferstatue",,,,0,/1/6/163_ecn796b_14cm_weisse_tara_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara Kupferstatue  14cm",,,"Product Info Column",,129.0000,0,"Weiße Tara Kupferstatue  14cm",/1/6/163_ecn796b_14cm_weisse_tara_8.jpg,,,,,1,5,,,"2015-04-07 14:51:40",weisse-tara-kupferstatue-14cm,weisse-tara-kupferstatue-14cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:55",,,,,"Bei dieser Tara sind die sieben Augen sehr schön bearbeitet. Ihr mit Kaltgold bemaltes Gesicht ist besonders ausdrucksvoll und hat eine sehr schöne Ausstrahlung. Ihre Größe von 33cm, ihr Lotusgewand und das Mantra OM MANI PADME HUM auf der Rückseite zeichnen diese Tara aus.",,,,0,/c/i/cintamani357_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara teilvergoldete Kupferstatue 33 cm",,,"Product Info Column",,899.0000,0,"Weiße Tara teilvergoldete Kupferstatue 33 cm",/c/i/cintamani357_8.jpg,,,,,1,5,/c/i/cintamani357_8.jpg,,"2015-04-07 14:51:40",weisse-tara-teilvergoldete-kupferstatue-33-cm,weisse-tara-teilvergoldete-kupferstatue-33-cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/c/i/cintamani357_8.jpg,,1,0
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:55",,,,,"Weiße Tara Kupferstatue 22cm hoch mit Mantra Auf der Rückseite der Weißen-Tara ist ihr Mantra OM TARE TUTTARE TURE MAMA AYUR-PUNYE JINANA PUSTIM KURU SWAHA eingearbeitet.",,,,0,/2/0/2007_w_tara_m_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara Kupferstatue mit Mantra 22cm",,,"Product Info Column",,279.0000,0,"Weiße Tara Kupferstatue mit Mantra 22cm",/2/0/2007_w_tara_m_8.jpg,,,,,1,5,,,"2015-04-07 14:51:40",weisse-tara-kupferstatue-mit-mantra-22cm,weisse-tara-kupferstatue-mit-mantra-22cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:55",,,,,"Weiße Tara Kupferstatue 22cm hoch mit Mantra Auf der Rückseite der Weißen-Tara ist ihr Mantra OM TARE TUTTARE TURE MAMA AYUR-PUNYE JINANA PUSTIM KURU SWAHA eingearbeitet.",,,,0,/2/0/2007_2_wtara_m_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara Kupferstatue mit Mantra 22cm",,,"Product Info Column",,249.0000,0,"Weiße Tara Kupferstatue mit Mantra 22cm",/2/0/2007_2_wtara_m_8.jpg,,,,,1,5,,,"2015-04-07 14:51:40",weisse-tara-kupferstatue-mit-mantra-22cm,weisse-tara-kupferstatue-mit-mantra-22cm-367.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:55",,,,,"Weiße Tara Kupferstatue 8cm",,,,0,/0/8/08.08_cu__weisse_tara_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara Kupferstatue 8cm",,,"Product Info Column",,39.0000,0,"Weiße Tara Kupferstatue 8cm",/0/8/08.08_cu__weisse_tara_8.jpg,,,,,1,5,,,"2015-04-07 14:51:40",weisse-tara-kupferstatue-8cm,weisse-tara-kupferstatue-8cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:56",,,,,"Weiße Tara teilvergoldete Kupferstatue 8 cm",,,,0,/0/8/08.08_hg__weisse_tara_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara teilvergoldete Kupferstatue 8 cm",,,"Product Info Column",,49.0000,0,"Weiße Tara teilvergoldete Kupferstatue 8 cm",/0/8/08.08_hg__weisse_tara_8.jpg,,,,,1,5,,,"2015-04-07 14:51:40",weisse-tara-teilvergoldete-kupferstatue-8-cm,weisse-tara-teilvergoldete-kupferstatue-8-cm.html,4,10.0000,0.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:56",,,,,"besonders fein gearbeitete Statue,",,,,0,/2/0/2007_vg_wtara_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara vollvergoldete Kupferstatue 15 cm",,,"Product Info Column",,349.9999,0,"Weiße Tara vollvergoldete Kupferstatue 15 cm",/2/0/2007_vg_wtara_8.jpg,,,,,2,5,,,"2015-04-07 14:51:40",weisse-tara-vollvergoldete-kupferstatue-15-cm,weisse-tara-vollvergoldete-kupferstatue-15-cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:56",,,,,"Weiße Tara abgegossen 12,5cm",,,,0,/2/0/2007_g13_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara abgegossen 12,5cm",,,"Product Info Column",,19.5001,0,"Weiße Tara abgegossen 12,5cm",/2/0/2007_g13_8.jpg,,,,,1,5,,,"2015-04-07 14:51:40",weisse-tara-abgegossen-12-5cm,weisse-tara-abgegossen-12-5cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:56",,,,,"Weiße Tara teilvergoldete Kupferstatue 20cm",,,,0,/0/8/08.20_hg__weisse_tara_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara teilvergoldete Kupferstatue 20cm",,,"Product Info Column",,299.0000,0,"Weiße Tara teilvergoldete Kupferstatue 20cm",/0/8/08.20_hg__weisse_tara_8.jpg,,,,,1,5,,,"2015-04-07 14:51:40",weisse-tara-teilvergoldete-kupferstatue-20cm,weisse-tara-teilvergoldete-kupferstatue-20cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:56",,,,,"Weiße Tara Kupferstatue 21cm",,,,0,/0/8/08.21_cu__weisse_tara_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara Kupferstatue 21cm",,,"Product Info Column",,199.0000,0,"Weiße Tara Kupferstatue 21cm",/0/8/08.21_cu__weisse_tara_8.jpg,,,,,1,5,,,"2015-04-07 14:51:40",weisse-tara-kupferstatue-21cm,weisse-tara-kupferstatue-21cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:56",,,,,"Weiße Tara Kupferstatue 22cm",,,,0,/0/8/08.22_cu__weisse_tara_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara Kupferstatue 22cm",,,"Product Info Column",,229.0000,0,"Weiße Tara Kupferstatue 22cm",/0/8/08.22_cu__weisse_tara_8.jpg,,,,,1,5,,,"2015-04-07 14:51:40",weisse-tara-kupferstatue-22cm,weisse-tara-kupferstatue-22cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:56",,,,,"Auf der Rückseite ist das Mantra <br>
OM MANI PADME HUM",,,,0,/c/i/cintamani361_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Weiße Tara Kupferstatue mit Mantra 34cm",,,"Product Info Column",,499.0000,0,"Weiße Tara Kupferstatue mit Mantra 34cm",/c/i/cintamani361_8.jpg,,,,,1,5,/c/i/cintamani363_8.jpg,,"2015-04-07 14:51:40",weisse-tara-kupferstatue-mit-mantra-34cm,weisse-tara-kupferstatue-mit-mantra-34cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:56",,,,,"Auf der Rückseite ist das Mantra<br>
OM MANI PADME HUM",,,,0,/c/i/cintamani273_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Grüne Tara vollvergoldete Kupferstatue mit Mantra 33cm",,,"Product Info Column",,999.0000,0,"Grüne Tara vollvergoldete Kupferstatue mit Mantra 33cm",/c/i/cintamani273_8.jpg,,,,,1,5,/c/i/cintamani273_8.jpg,,"2015-04-07 14:51:40",grune-tara-vollvergoldete-kupferstatue-mit-mantra-33cm,grune-tara-vollvergoldete-kupferstatue-mit-mantra-33cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/c/i/cintamani273_8.jpg,,1,0
56,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:56",,,,,"Grüne Tara teilvergoldete Kupferstatue 10cm",,,,0,/2/0/2007_gtara6_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Grüne Tara teilvergoldete Kupferstatue 10cm",,,"Product Info Column",,89.0000,0,"Grüne Tara teilvergoldete Kupferstatue 10cm",/2/0/2007_gtara6_8.jpg,,,,,1,5,,,"2015-04-07 14:51:41",grune-tara-teilvergoldete-kupferstatue-10cm,grune-tara-teilvergoldete-kupferstatue-10cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Grüne Tara (Syamatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:13:56",,,,,"Grüne Tara teilvergoldete Kupferstatue B 20cm",,,,0,/0/2/02007gtarahg1_8.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Grüne Tara teilvergoldete Kupferstatue B 20cm",,,"Product Info Column",,299.0000,0,"Grüne Tara teilvergoldete Kupferstatue B 20cm",/0/2/02007gtarahg1_8.jpg,,,,,1,5,,,"2015-04-07 14:51:41",grune-tara-teilvergoldete-kupferstatue-b-20cm,grune-tara-teilvergoldete-kupferstatue-b-20cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
